1	.	2.014081305147059	753498
1	.	286.23122345934064	249169796
2	.	0.05506140753572975	120399
2	.	268.8321842696011	243043907
3	.	0.026481098039215688	117774
3	.	223.2442429611187	197796016
4	.	0.36159000873709296	168896
4	.	214.55278745790554	190929936
5	.	0.07793712922002329	159163
5	.	204.08584262312633	180692621
6	.	0.3460436272727273	196306
6	.	192.03760246872503	170975523
7	.	0.03284586680161943	56129
7	.	187.1505665067064	159115008
8	.	0.001880863448275862	169020
8	.	167.99816722569446	146278917
9	.	0.188759	227562
9	.	166.2995193412463	141024182
10	.	0.0191546556122449	160254
10	.	181.0357061326379	135471034
11	.	0.027928819923371647	246752
11	.	158.21740240336135	134943572
12	.	0.17654108783297337	195272
12	.	174.6771064842899	133741534
13	.	0.23119568267581475	19261389
13	.	125.70021325386996	115074664
14	.	0.014309104975900199	19625037
14	.	120.19833749144915	107280894
15	.	0.013451102167182663	20161657
15	.	141.3430217112561	102394012
16	.	0.05806042969260955	144577
16	.	134.02057780549683	90133786
17	.	0.01524930020327378	17114
17	.	128.46855763004436	81039612
18	.	0.23574482724580453	113738
18	.	117.70776061826025	78013100
19	.	0.001338611277744451	262605
19	.	107.72681586741113	59037044
20	.	0.06560109826086957	85149
20	.	108.20982136409228	62905638
21	.	0.8694895580874112	14671832
21	.	62.77062183997621	48088456
22	.	1.802451302994012	17089660
22	.	74.10512012426805	51223019
